data,capital,estado,regiao,custo
2023-10-01,Rio de Janeiro,RJ,Sudeste,802.25
2023-11-01,Rio de Janeiro,RJ,Sudeste,801.33
2023-12-01,Rio de Janeiro,RJ,Sudeste,796.88
2024-01-01,Rio de Janeiro,RJ,Sudeste,830.05
2024-02-01,Rio de Janeiro,RJ,Sudeste,825.05
2024-03-01,Rio de Janeiro,RJ,Sudeste,824.97
2024-04-01,Rio de Janeiro,RJ,Sudeste,805.46
2024-05-01,Rio de Janeiro,RJ,Sudeste,829.18
2024-06-01,Rio de Janeiro,RJ,Sudeste,826.99
2024-07-01,Rio de Janeiro,RJ,Sudeste,834.74
2024-08-01,Rio de Janeiro,RJ,Sudeste,847.91
2024-09-01,Rio de Janeiro,RJ,Sudeste,835.66
2024-10-01,Rio de Janeiro,RJ,Sudeste,851.45
2024-11-01,Rio de Janeiro,RJ,Sudeste,864.23
2024-12-01,Rio de Janeiro,RJ,Sudeste,845.08
2025-01-01,Rio de Janeiro,RJ,Sudeste,880.84
2025-02-01,Rio de Janeiro,RJ,Sudeste,885.73
2025-03-01,Rio de Janeiro,RJ,Sudeste,876.8
2025-04-01,Rio de Janeiro,RJ,Sudeste,851.78
2025-05-01,Rio de Janeiro,RJ,Sudeste,850.56
2025-06-01,Rio de Janeiro,RJ,Sudeste,877.67
2025-07-01,Rio de Janeiro,RJ,Sudeste,875.22
2025-08-01,Rio de Janeiro,RJ,Sudeste,874.15
2025-09-01,Rio de Janeiro,RJ,Sudeste,874.16
2025-10-01,Rio de Janeiro,RJ,Sudeste,865.46
2025-11-01,Rio de Janeiro,RJ,Sudeste,871.73
2025-12-01,Rio de Janeiro,RJ,Sudeste,871.38
2026-01-01,Rio de Janeiro,RJ,Sudeste,880.25
2026-02-01,Rio de Janeiro,RJ,Sudeste,898.9
2026-03-01,Rio de Janeiro,RJ,Sudeste,870.12
2020-01-01,Salvador,BA,Nordeste,590.99
2020-02-01,Salvador,BA,Nordeste,601.54
2020-03-01,Salvador,BA,Nordeste,586.45
2020-04-01,Salvador,BA,Nordeste,576.81
2020-05-01,Salvador,BA,Nordeste,584.19
2020-06-01,Salvador,BA,Nordeste,579.88
2020-07-01,Salvador,BA,Nordeste,586.44
2020-08-01,Salvador,BA,Nordeste,636.81
2020-09-01,Salvador,BA,Nordeste,650.8
2020-10-01,Salvador,BA,Nordeste,666.82
2020-11-01,Salvador,BA,Nordeste,674.13
2020-12-01,Salvador,BA,Nordeste,664.72
2021-01-01,Salvador,BA,Nordeste,630.15
2021-02-01,Salvador,BA,Nordeste,614.92
2021-03-01,Salvador,BA,Nordeste,615.78
2021-04-01,Salvador,BA,Nordeste,607.62
2021-05-01,Salvador,BA,Nordeste,612.08
2021-06-01,Salvador,BA,Nordeste,628.29
2021-07-01,Salvador,BA,Nordeste,629.06
2021-08-01,Salvador,BA,Nordeste,620.22
2021-09-01,Salvador,BA,Nordeste,645.27
2021-10-01,Salvador,BA,Nordeste,633.96
2021-11-01,Salvador,BA,Nordeste,647.72
2021-12-01,Salvador,BA,Nordeste,665.68
2022-01-01,Salvador,BA,Nordeste,658.09
2022-02-01,Salvador,BA,Nordeste,648.58
2022-03-01,Salvador,BA,Nordeste,656.76
2022-04-01,Salvador,BA,Nordeste,661.27
2022-05-01,Salvador,BA,Nordeste,671.45
2022-06-01,Salvador,BA,Nordeste,659.32
2022-07-01,Salvador,BA,Nordeste,676.53
2022-08-01,Salvador,BA,Nordeste,672.25
2022-09-01,Salvador,BA,Nordeste,678.57
2022-10-01,Salvador,BA,Nordeste,704.03
2022-11-01,Salvador,BA,Nordeste,674.32
2022-12-01,Salvador,BA,Nordeste,691.86
2023-01-01,Salvador,BA,Nordeste,710.95
2023-02-01,Salvador,BA,Nordeste,719.49
2023-03-01,Salvador,BA,Nordeste,701.2
2023-04-01,Salvador,BA,Nordeste,695.88
2023-05-01,Salvador,BA,Nordeste,693.81
2023-06-01,Salvador,BA,Nordeste,713.31
2023-07-01,Salvador,BA,Nordeste,712.03
2023-08-01,Salvador,BA,Nordeste,723.38
2023-09-01,Salvador,BA,Nordeste,719.1
2023-10-01,Salvador,BA,Nordeste,728.75
2023-11-01,Salvador,BA,Nordeste,729.19
2023-12-01,Salvador,BA,Nordeste,742.14
2024-01-01,Salvador,BA,Nordeste,751.19
2024-02-01,Salvador,BA,Nordeste,741.24
2024-03-01,Salvador,BA,Nordeste,754.47
2024-04-01,Salvador,BA,Nordeste,729.69
2024-05-01,Salvador,BA,Nordeste,735.46
2024-06-01,Salvador,BA,Nordeste,751.03
2024-07-01,Salvador,BA,Nordeste,770.63
2024-08-01,Salvador,BA,Nordeste,746.41
2024-09-01,Salvador,BA,Nordeste,792.48
2024-10-01,Salvador,BA,Nordeste,779.73
2024-11-01,Salvador,BA,Nordeste,776.99
2024-12-01,Salvador,BA,Nordeste,778.71
2025-01-01,Salvador,BA,Nordeste,801.06
2025-02-01,Salvador,BA,Nordeste,807.01
2025-03-01,Salvador,BA,Nordeste,796.26
2025-04-01,Salvador,BA,Nordeste,787.64
2025-05-01,Salvador,BA,Nordeste,783.01
2025-06-01,Salvador,BA,Nordeste,791.72
2025-07-01,Salvador,BA,Nordeste,791.12
2025-08-01,Salvador,BA,Nordeste,789.79
2025-09-01,Salvador,BA,Nordeste,799.07
2025-10-01,Salvador,BA,Nordeste,793.79
2025-11-01,Salvador,BA,Nordeste,765.63
2025-12-01,Salvador,BA,Nordeste,791.99
2026-01-01,Salvador,BA,Nordeste,803.04
2026-02-01,Salvador,BA,Nordeste,800.22
2026-03-01,Salvador,BA,Nordeste,780.55
2020-01-01,São Luís,MA,Nordeste,491.9
2020-02-01,São Luís,MA,Nordeste,498.9
2020-03-01,São Luís,MA,Nordeste,488.71
2020-04-01,São Luís,MA,Nordeste,498.75
2020-05-01,São Luís,MA,Nordeste,487.67
2020-06-01,São Luís,MA,Nordeste,494.64
2020-07-01,São Luís,MA,Nordeste,498.72
2020-08-01,São Luís,MA,Nordeste,542.84
2020-09-01,São Luís,MA,Nordeste,556.58
2020-10-01,São Luís,MA,Nordeste,556.47
2020-11-01,São Luís,MA,Nordeste,560.71
2020-12-01,São Luís,MA,Nordeste,561.0
2021-01-01,São Luís,MA,Nordeste,524.41
2021-02-01,São Luís,MA,Nordeste,537.27
2021-03-01,São Luís,MA,Nordeste,533.21
2021-04-01,São Luís,MA,Nordeste,523.03
2021-05-01,São Luís,MA,Nordeste,524.42
2021-06-01,São Luís,MA,Nordeste,525.14
2021-07-01,São Luís,MA,Nordeste,535.51
2021-08-01,São Luís,MA,Nordeste,529.8
2021-09-01,São Luís,MA,Nordeste,538.72
2021-10-01,São Luís,MA,Nordeste,528.36
2021-11-01,São Luís,MA,Nordeste,531.01
2021-12-01,São Luís,MA,Nordeste,545.14
2022-01-01,São Luís,MA,Nordeste,555.87
2022-02-01,São Luís,MA,Nordeste,563.78
2022-03-01,São Luís,MA,Nordeste,553.44
2022-04-01,São Luís,MA,Nordeste,549.05
2022-05-01,São Luís,MA,Nordeste,556.3
2022-06-01,São Luís,MA,Nordeste,558.79
2022-07-01,São Luís,MA,Nordeste,563.42
2022-08-01,São Luís,MA,Nordeste,579.51
2022-09-01,São Luís,MA,Nordeste,570.6
2022-10-01,São Luís,MA,Nordeste,571.87
2022-11-01,São Luís,MA,Nordeste,576.7
2022-12-01,São Luís,MA,Nordeste,577.49
2023-01-01,São Luís,MA,Nordeste,587.5
2023-02-01,São Luís,MA,Nordeste,588.02
2023-03-01,São Luís,MA,Nordeste,581.0
2023-04-01,São Luís,MA,Nordeste,588.04
2023-05-01,São Luís,MA,Nordeste,578.79
2023-06-01,São Luís,MA,Nordeste,594.3
2023-07-01,São Luís,MA,Nordeste,603.99
2023-08-01,São Luís,MA,Nordeste,599.01
2023-09-01,São Luís,MA,Nordeste,609.17
2023-10-01,São Luís,MA,Nordeste,594.66
2023-11-01,São Luís,MA,Nordeste,608.82
2023-12-01,São Luís,MA,Nordeste,613.42
2024-01-01,São Luís,MA,Nordeste,628.21
2024-02-01,São Luís,MA,Nordeste,617.8
2024-03-01,São Luís,MA,Nordeste,631.22
2024-04-01,São Luís,MA,Nordeste,608.36
2024-05-01,São Luís,MA,Nordeste,620.81
2024-06-01,São Luís,MA,Nordeste,630.6
2024-07-01,São Luís,MA,Nordeste,641.57
2024-08-01,São Luís,MA,Nordeste,654.06
2024-09-01,São Luís,MA,Nordeste,629.28
2024-10-01,São Luís,MA,Nordeste,637.46
2024-11-01,São Luís,MA,Nordeste,647.23
2024-12-01,São Luís,MA,Nordeste,639.95
2025-01-01,São Luís,MA,Nordeste,671.18
2025-02-01,São Luís,MA,Nordeste,674.84
2025-03-01,São Luís,MA,Nordeste,662.6
2025-04-01,São Luís,MA,Nordeste,653.23
2025-05-01,São Luís,MA,Nordeste,668.97
2025-06-01,São Luís,MA,Nordeste,665.39
2025-07-01,São Luís,MA,Nordeste,682.08
2025-08-01,São Luís,MA,Nordeste,682.38
2025-09-01,São Luís,MA,Nordeste,702.64
2025-10-01,São Luís,MA,Nordeste,687.15
2025-11-01,São Luís,MA,Nordeste,709.07
2025-12-01,São Luís,MA,Nordeste,719.16
2026-01-01,São Luís,MA,Nordeste,730.01
2026-02-01,São Luís,MA,Nordeste,739.99
2026-03-01,São Luís,MA,Nordeste,738.0
2020-01-01,São Paulo,SP,Sudeste,658.3
2020-02-01,São Paulo,SP,Sudeste,672.6
2020-03-01,São Paulo,SP,Sudeste,661.95
2020-04-01,São Paulo,SP,Sudeste,660.68
2020-05-01,São Paulo,SP,Sudeste,650.74
2020-06-01,São Paulo,SP,Sudeste,664.01
2020-07-01,São Paulo,SP,Sudeste,666.49
2020-08-01,São Paulo,SP,Sudeste,720.45
2020-09-01,São Paulo,SP,Sudeste,710.05
2020-10-01,São Paulo,SP,Sudeste,741.68
2020-11-01,São Paulo,SP,Sudeste,743.75
2020-12-01,São Paulo,SP,Sudeste,728.17
2021-01-01,São Paulo,SP,Sudeste,698.8
2021-02-01,São Paulo,SP,Sudeste,699.28
2021-03-01,São Paulo,SP,Sudeste,688.72
2021-04-01,São Paulo,SP,Sudeste,669.74
2021-05-01,São Paulo,SP,Sudeste,684.75
2021-06-01,São Paulo,SP,Sudeste,708.07
2021-07-01,São Paulo,SP,Sudeste,726.76
2021-08-01,São Paulo,SP,Sudeste,712.46
2021-09-01,São Paulo,SP,Sudeste,713.31
2021-10-01,São Paulo,SP,Sudeste,711.26
2021-11-01,São Paulo,SP,Sudeste,713.63
2021-12-01,São Paulo,SP,Sudeste,729.08
2022-01-01,São Paulo,SP,Sudeste,741.41
2022-02-01,São Paulo,SP,Sudeste,737.15
2022-03-01,São Paulo,SP,Sudeste,722.62
2022-04-01,São Paulo,SP,Sudeste,721.61
2022-05-01,São Paulo,SP,Sudeste,721.73
2022-06-01,São Paulo,SP,Sudeste,740.16
2022-07-01,São Paulo,SP,Sudeste,741.53
2022-08-01,São Paulo,SP,Sudeste,749.65
2022-09-01,São Paulo,SP,Sudeste,739.61
2022-10-01,São Paulo,SP,Sudeste,761.67
2022-11-01,São Paulo,SP,Sudeste,778.37
2022-12-01,São Paulo,SP,Sudeste,768.93
2023-01-01,São Paulo,SP,Sudeste,779.62
2023-02-01,São Paulo,SP,Sudeste,788.25
2023-03-01,São Paulo,SP,Sudeste,761.08
2023-04-01,São Paulo,SP,Sudeste,748.19
2023-05-01,São Paulo,SP,Sudeste,770.29
2023-06-01,São Paulo,SP,Sudeste,774.75
2023-07-01,São Paulo,SP,Sudeste,771.61
2023-08-01,São Paulo,SP,Sudeste,778.68
2023-09-01,São Paulo,SP,Sudeste,780.04
2023-10-01,São Paulo,SP,Sudeste,793.53
2023-11-01,São Paulo,SP,Sudeste,800.5
2023-12-01,São Paulo,SP,Sudeste,806.34
2024-01-01,São Paulo,SP,Sudeste,825.86
2024-02-01,São Paulo,SP,Sudeste,828.24
2024-03-01,São Paulo,SP,Sudeste,807.87
2024-04-01,São Paulo,SP,Sudeste,795.8
2024-05-01,São Paulo,SP,Sudeste,792.15
2024-06-01,São Paulo,SP,Sudeste,828.74
2024-07-01,São Paulo,SP,Sudeste,822.03
2024-08-01,São Paulo,SP,Sudeste,823.68
2024-09-01,São Paulo,SP,Sudeste,839.94
2024-10-01,São Paulo,SP,Sudeste,826.86
2024-11-01,São Paulo,SP,Sudeste,844.29
2024-12-01,São Paulo,SP,Sudeste,843.56
2025-01-01,São Paulo,SP,Sudeste,853.38
2025-02-01,São Paulo,SP,Sudeste,864.76
2025-03-01,São Paulo,SP,Sudeste,859.8
2025-04-01,São Paulo,SP,Sudeste,849.19
2025-05-01,São Paulo,SP,Sudeste,857.64
2025-06-01,São Paulo,SP,Sudeste,864.19
2025-07-01,São Paulo,SP,Sudeste,891.32
2025-08-01,São Paulo,SP,Sudeste,860.01
2025-09-01,São Paulo,SP,Sudeste,867.12
2025-10-01,São Paulo,SP,Sudeste,872.77
2025-11-01,São Paulo,SP,Sudeste,864.94
2025-12-01,São Paulo,SP,Sudeste,887.48
2026-01-01,São Paulo,SP,Sudeste,906.99
2026-02-01,São Paulo,SP,Sudeste,903.03
2026-03-01,São Paulo,SP,Sudeste,883.94
2020-01-01,Teresina,PI,Nordeste,568.56
2020-02-01,Teresina,PI,Nordeste,572.26
2020-03-01,Teresina,PI,Nordeste,569.57
2020-04-01,Teresina,PI,Nordeste,548.99
2020-05-01,Teresina,PI,Nordeste,550.76
2020-06-01,Teresina,PI,Nordeste,563.41
2020-07-01,Teresina,PI,Nordeste,574.48
2020-08-01,Teresina,PI,Nordeste,605.51
2020-09-01,Teresina,PI,Nordeste,617.39
2020-10-01,Teresina,PI,Nordeste,625.84
2020-11-01,Teresina,PI,Nordeste,624.61
2020-12-01,Teresina,PI,Nordeste,624.7
2021-01-01,Teresina,PI,Nordeste,599.01
2021-02-01,Teresina,PI,Nordeste,571.83
2021-03-01,Teresina,PI,Nordeste,589.66
2021-04-01,Teresina,PI,Nordeste,572.63
2021-05-01,Teresina,PI,Nordeste,565.62
2021-06-01,Teresina,PI,Nordeste,595.64
2021-07-01,Teresina,PI,Nordeste,605.0
2021-08-01,Teresina,PI,Nordeste,595.37
2021-09-01,Teresina,PI,Nordeste,606.57
2021-10-01,Teresina,PI,Nordeste,614.34
2021-11-01,Teresina,PI,Nordeste,614.46
2021-12-01,Teresina,PI,Nordeste,619.57
2022-01-01,Teresina,PI,Nordeste,627.08
2022-02-01,Teresina,PI,Nordeste,624.33
2022-03-01,Teresina,PI,Nordeste,601.22
2022-04-01,Teresina,PI,Nordeste,605.37
2022-05-01,Teresina,PI,Nordeste,603.11
2022-06-01,Teresina,PI,Nordeste,639.08
2022-07-01,Teresina,PI,Nordeste,622.89
2022-08-01,Teresina,PI,Nordeste,627.88
2022-09-01,Teresina,PI,Nordeste,633.91
2022-10-01,Teresina,PI,Nordeste,632.46
2022-11-01,Teresina,PI,Nordeste,648.3
2022-12-01,Teresina,PI,Nordeste,632.39
2023-01-01,Teresina,PI,Nordeste,654.38
2023-02-01,Teresina,PI,Nordeste,649.59
2023-03-01,Teresina,PI,Nordeste,634.79
2023-04-01,Teresina,PI,Nordeste,633.41
2023-05-01,Teresina,PI,Nordeste,640.66
2023-06-01,Teresina,PI,Nordeste,649.99
2023-07-01,Teresina,PI,Nordeste,650.6
2023-08-01,Teresina,PI,Nordeste,647.61
2023-09-01,Teresina,PI,Nordeste,660.94
2023-10-01,Teresina,PI,Nordeste,652.31
2023-11-01,Teresina,PI,Nordeste,673.19
2023-12-01,Teresina,PI,Nordeste,670.54
2024-01-01,Teresina,PI,Nordeste,674.45
2024-02-01,Teresina,PI,Nordeste,686.49
2024-03-01,Teresina,PI,Nordeste,672.24
2024-04-01,Teresina,PI,Nordeste,673.41
2024-05-01,Teresina,PI,Nordeste,684.37
2024-06-01,Teresina,PI,Nordeste,671.75
2024-07-01,Teresina,PI,Nordeste,690.52
2024-08-01,Teresina,PI,Nordeste,691.18
2024-09-01,Teresina,PI,Nordeste,700.71
2024-10-01,Teresina,PI,Nordeste,699.93
2024-11-01,Teresina,PI,Nordeste,695.11
2024-12-01,Teresina,PI,Nordeste,701.49
2025-01-01,Teresina,PI,Nordeste,714.74
2025-02-01,Teresina,PI,Nordeste,732.71
2025-03-01,Teresina,PI,Nordeste,713.02
2025-04-01,Teresina,PI,Nordeste,720.28
2025-05-01,Teresina,PI,Nordeste,707.06
2025-06-01,Teresina,PI,Nordeste,715.17
2025-07-01,Teresina,PI,Nordeste,711.27
2025-08-01,Teresina,PI,Nordeste,711.49
2025-09-01,Teresina,PI,Nordeste,715.79
2025-10-01,Teresina,PI,Nordeste,733.1
2025-11-01,Teresina,PI,Nordeste,737.57
2025-12-01,Teresina,PI,Nordeste,723.5
2026-01-01,Teresina,PI,Nordeste,760.55
2026-02-01,Teresina,PI,Nordeste,752.23
2026-03-01,Teresina,PI,Nordeste,745.0
2020-01-01,Vitória,ES,Sudeste,585.91
2020-02-01,Vitória,ES,Sudeste,595.13
2020-03-01,Vitória,ES,Sudeste,592.21
2020-04-01,Vitória,ES,Sudeste,571.95
2020-05-01,Vitória,ES,Sudeste,586.94
2020-06-01,Vitória,ES,Sudeste,597.11
2020-07-01,Vitória,ES,Sudeste,602.74
2020-08-01,Vitória,ES,Sudeste,652.3
2020-09-01,Vitória,ES,Sudeste,672.92
2020-10-01,Vitória,ES,Sudeste,651.49
2020-11-01,Vitória,ES,Sudeste,655.68
2020-12-01,Vitória,ES,Sudeste,658.29
2021-01-01,Vitória,ES,Sudeste,625.16
2021-02-01,Vitória,ES,Sudeste,627.69
2021-03-01,Vitória,ES,Sudeste,633.04
2021-04-01,Vitória,ES,Sudeste,628.66
2021-05-01,Vitória,ES,Sudeste,615.86
2021-06-01,Vitória,ES,Sudeste,626.41
2021-07-01,Vitória,ES,Sudeste,640.05
2021-08-01,Vitória,ES,Sudeste,635.08
2021-09-01,Vitória,ES,Sudeste,647.81
2021-10-01,Vitória,ES,Sudeste,647.63
2021-11-01,Vitória,ES,Sudeste,637.16
2021-12-01,Vitória,ES,Sudeste,664.95
2022-01-01,Vitória,ES,Sudeste,683.37
2022-02-01,Vitória,ES,Sudeste,667.49
2022-03-01,Vitória,ES,Sudeste,659.45
2022-04-01,Vitória,ES,Sudeste,658.21
2022-05-01,Vitória,ES,Sudeste,661.93
2022-06-01,Vitória,ES,Sudeste,677.95
2022-07-01,Vitória,ES,Sudeste,692.18
2022-08-01,Vitória,ES,Sudeste,678.11
2022-09-01,Vitória,ES,Sudeste,676.58
2022-10-01,Vitória,ES,Sudeste,675.4
2022-11-01,Vitória,ES,Sudeste,684.07
2022-12-01,Vitória,ES,Sudeste,693.15
2023-01-01,Vitória,ES,Sudeste,725.23
2023-02-01,Vitória,ES,Sudeste,710.33
2023-03-01,Vitória,ES,Sudeste,705.81
2023-04-01,Vitória,ES,Sudeste,696.84
2023-05-01,Vitória,ES,Sudeste,710.01
2023-06-01,Vitória,ES,Sudeste,735.0
2023-07-01,Vitória,ES,Sudeste,714.16
2023-08-01,Vitória,ES,Sudeste,718.13
2023-09-01,Vitória,ES,Sudeste,734.07
2023-10-01,Vitória,ES,Sudeste,734.85
2023-11-01,Vitória,ES,Sudeste,747.86
2023-12-01,Vitória,ES,Sudeste,741.48
2024-01-01,Vitória,ES,Sudeste,752.48
2024-02-01,Vitória,ES,Sudeste,763.91
2024-03-01,Vitória,ES,Sudeste,756.95
2024-04-01,Vitória,ES,Sudeste,747.16
2024-05-01,Vitória,ES,Sudeste,748.41
2024-06-01,Vitória,ES,Sudeste,768.05
2024-07-01,Vitória,ES,Sudeste,772.72
2024-08-01,Vitória,ES,Sudeste,778.3
2024-09-01,Vitória,ES,Sudeste,776.32
2024-10-01,Vitória,ES,Sudeste,773.7
2024-11-01,Vitória,ES,Sudeste,780.14
2024-12-01,Vitória,ES,Sudeste,792.57
2025-01-01,Vitória,ES,Sudeste,796.09
2025-02-01,Vitória,ES,Sudeste,809.65
2025-03-01,Vitória,ES,Sudeste,791.75
2025-04-01,Vitória,ES,Sudeste,787.17
2025-05-01,Vitória,ES,Sudeste,795.02
2025-06-01,Vitória,ES,Sudeste,796.18
2025-07-01,Vitória,ES,Sudeste,792.86
2025-08-01,Vitória,ES,Sudeste,779.72
2025-09-01,Vitória,ES,Sudeste,793.74
2025-10-01,Vitória,ES,Sudeste,790.61
2025-11-01,Vitória,ES,Sudeste,799.7
2025-12-01,Vitória,ES,Sudeste,778.61
2026-01-01,Vitória,ES,Sudeste,795.67
2026-02-01,Vitória,ES,Sudeste,793.34
2026-03-01,Vitória,ES,Sudeste,785.0
