data,capital,estado,regiao,custo,fonte_dado
2020-05-01,Porto Alegre,RS,Sul,518.63,real_dieese
2020-06-01,Porto Alegre,RS,Sul,512.4,real_dieese
2020-07-01,Porto Alegre,RS,Sul,511.22,real_dieese
2020-08-01,Porto Alegre,RS,Sul,528.61,real_dieese
2020-09-01,Porto Alegre,RS,Sul,552.86,real_dieese
2020-10-01,Porto Alegre,RS,Sul,581.39,real_dieese
2020-11-01,Porto Alegre,RS,Sul,617.03,real_dieese
2020-12-01,Porto Alegre,RS,Sul,615.66,real_dieese
2021-01-01,Porto Alegre,RS,Sul,626.25,real_dieese
2021-02-01,Porto Alegre,RS,Sul,632.67,real_dieese
2021-03-01,Porto Alegre,RS,Sul,623.37,real_dieese
2021-04-01,Porto Alegre,RS,Sul,626.11,real_dieese
2021-05-01,Porto Alegre,RS,Sul,636.96,real_dieese
2021-06-01,Porto Alegre,RS,Sul,642.31,real_dieese
2021-07-01,Porto Alegre,RS,Sul,656.92,real_dieese
2021-08-01,Porto Alegre,RS,Sul,664.67,real_dieese
2021-09-01,Porto Alegre,RS,Sul,672.39,real_dieese
2021-10-01,Porto Alegre,RS,Sul,691.08,real_dieese
2021-11-01,Porto Alegre,RS,Sul,685.32,real_dieese
2021-12-01,Porto Alegre,RS,Sul,682.9,real_dieese
2022-01-01,Porto Alegre,RS,Sul,673.0,real_dieese
2022-02-01,Porto Alegre,RS,Sul,695.91,real_dieese
2022-03-01,Porto Alegre,RS,Sul,734.28,real_dieese
2022-04-01,Porto Alegre,RS,Sul,780.86,real_dieese
2022-05-01,Porto Alegre,RS,Sul,768.76,real_dieese
2022-06-01,Porto Alegre,RS,Sul,754.19,real_dieese
2022-07-01,Porto Alegre,RS,Sul,752.84,real_dieese
2022-08-01,Porto Alegre,RS,Sul,748.06,real_dieese
2022-09-01,Porto Alegre,RS,Sul,743.94,real_dieese
2022-10-01,Porto Alegre,RS,Sul,768.82,real_dieese
2022-11-01,Porto Alegre,RS,Sul,781.52,real_dieese
2022-12-01,Porto Alegre,RS,Sul,765.63,real_dieese
2023-01-01,Porto Alegre,RS,Sul,757.33,real_dieese
2023-02-01,Porto Alegre,RS,Sul,741.3,real_dieese
2023-03-01,Porto Alegre,RS,Sul,746.12,real_dieese
2023-04-01,Porto Alegre,RS,Sul,783.55,real_dieese
2023-05-01,Porto Alegre,RS,Sul,781.56,real_dieese
2023-06-01,Porto Alegre,RS,Sul,773.56,real_dieese
2023-07-01,Porto Alegre,RS,Sul,777.16,real_dieese
2023-08-01,Porto Alegre,RS,Sul,760.59,real_dieese
2023-09-01,Porto Alegre,RS,Sul,741.71,real_dieese
2023-10-01,Porto Alegre,RS,Sul,739.21,real_dieese
2023-11-01,Porto Alegre,RS,Sul,739.18,real_dieese
2023-12-01,Porto Alegre,RS,Sul,766.53,real_dieese
2024-01-01,Porto Alegre,RS,Sul,791.16,real_dieese
2024-02-01,Porto Alegre,RS,Sul,796.81,real_dieese
2024-03-01,Porto Alegre,RS,Sul,777.43,real_dieese
2024-04-01,Porto Alegre,RS,Sul,775.63,real_dieese
2024-05-01,Porto Alegre,RS,Sul,801.45,real_dieese
2024-06-01,Porto Alegre,RS,Sul,804.86,real_dieese
2024-07-01,Porto Alegre,RS,Sul,769.96,real_dieese
2024-08-01,Porto Alegre,RS,Sul,740.82,real_dieese
2024-09-01,Porto Alegre,RS,Sul,756.17,real_dieese
2024-10-01,Porto Alegre,RS,Sul,774.32,real_dieese
2024-11-01,Porto Alegre,RS,Sul,780.71,real_dieese
2024-12-01,Porto Alegre,RS,Sul,783.72,real_dieese
2025-01-01,Porto Alegre,RS,Sul,770.63,real_dieese
2025-02-01,Porto Alegre,RS,Sul,769.74,real_dieese
2025-03-01,Porto Alegre,RS,Sul,791.64,real_dieese
2025-04-01,Porto Alegre,RS,Sul,834.22,real_dieese
2025-05-01,Porto Alegre,RS,Sul,819.05,real_dieese
2025-06-01,Porto Alegre,RS,Sul,831.37,real_dieese
2025-07-01,Porto Alegre,RS,Sul,830.41,real_dieese
2025-08-01,Porto Alegre,RS,Sul,811.14,real_dieese
2025-09-01,Porto Alegre,RS,Sul,811.44,real_dieese
2025-10-01,Porto Alegre,RS,Sul,823.57,real_dieese
2025-11-01,Porto Alegre,RS,Sul,789.77,real_dieese
2025-12-01,Porto Alegre,RS,Sul,784.22,real_dieese
2026-01-01,Porto Alegre,RS,Sul,795.37,real_dieese
2026-02-01,Porto Alegre,RS,Sul,786.84,real_dieese
2026-03-01,Porto Alegre,RS,Sul,799.79,real_dieese
2020-01-01,Porto Velho,RO,Norte,490.88,simulado_calibrado
2020-02-01,Porto Velho,RO,Norte,493.45,simulado_calibrado
2020-03-01,Porto Velho,RO,Norte,472.66,simulado_calibrado
2020-04-01,Porto Velho,RO,Norte,475.64,simulado_calibrado
2020-05-01,Porto Velho,RO,Norte,482.1,simulado_calibrado
2020-06-01,Porto Velho,RO,Norte,492.27,simulado_calibrado
2020-07-01,Porto Velho,RO,Norte,496.42,simulado_calibrado
2020-08-01,Porto Velho,RO,Norte,539.03,simulado_calibrado
2020-09-01,Porto Velho,RO,Norte,547.9,simulado_calibrado
2020-10-01,Porto Velho,RO,Norte,544.7,simulado_calibrado
2020-11-01,Porto Velho,RO,Norte,544.4,simulado_calibrado
2020-12-01,Porto Velho,RO,Norte,540.82,simulado_calibrado
2021-01-01,Porto Velho,RO,Norte,514.19,simulado_calibrado
2021-02-01,Porto Velho,RO,Norte,526.42,simulado_calibrado
2021-03-01,Porto Velho,RO,Norte,521.46,simulado_calibrado
2021-04-01,Porto Velho,RO,Norte,518.77,simulado_calibrado
2021-05-01,Porto Velho,RO,Norte,509.59,simulado_calibrado
2021-06-01,Porto Velho,RO,Norte,522.75,simulado_calibrado
2021-07-01,Porto Velho,RO,Norte,528.22,simulado_calibrado
2021-08-01,Porto Velho,RO,Norte,539.99,simulado_calibrado
2021-09-01,Porto Velho,RO,Norte,533.09,simulado_calibrado
2021-10-01,Porto Velho,RO,Norte,543.05,simulado_calibrado
2021-11-01,Porto Velho,RO,Norte,538.93,simulado_calibrado
2021-12-01,Porto Velho,RO,Norte,546.65,simulado_calibrado
2022-01-01,Porto Velho,RO,Norte,559.72,simulado_calibrado
2022-02-01,Porto Velho,RO,Norte,558.3,simulado_calibrado
2022-03-01,Porto Velho,RO,Norte,544.29,simulado_calibrado
2022-04-01,Porto Velho,RO,Norte,542.63,simulado_calibrado
2022-05-01,Porto Velho,RO,Norte,554.26,simulado_calibrado
2022-06-01,Porto Velho,RO,Norte,562.42,simulado_calibrado
2022-07-01,Porto Velho,RO,Norte,558.77,simulado_calibrado
2022-08-01,Porto Velho,RO,Norte,562.16,simulado_calibrado
2022-09-01,Porto Velho,RO,Norte,558.15,simulado_calibrado
2022-10-01,Porto Velho,RO,Norte,576.98,simulado_calibrado
2022-11-01,Porto Velho,RO,Norte,577.16,simulado_calibrado
2022-12-01,Porto Velho,RO,Norte,575.03,simulado_calibrado
2023-01-01,Porto Velho,RO,Norte,591.3,simulado_calibrado
2023-02-01,Porto Velho,RO,Norte,582.52,simulado_calibrado
2023-03-01,Porto Velho,RO,Norte,582.34,simulado_calibrado
2023-04-01,Porto Velho,RO,Norte,585.68,simulado_calibrado
2023-05-01,Porto Velho,RO,Norte,586.93,simulado_calibrado
2023-06-01,Porto Velho,RO,Norte,595.62,simulado_calibrado
2023-07-01,Porto Velho,RO,Norte,596.99,simulado_calibrado
2023-08-01,Porto Velho,RO,Norte,604.16,simulado_calibrado
2023-09-01,Porto Velho,RO,Norte,601.9,simulado_calibrado
2023-10-01,Porto Velho,RO,Norte,598.13,simulado_calibrado
2023-11-01,Porto Velho,RO,Norte,609.59,simulado_calibrado
2023-12-01,Porto Velho,RO,Norte,614.81,simulado_calibrado
2024-01-01,Porto Velho,RO,Norte,633.92,simulado_calibrado
2024-02-01,Porto Velho,RO,Norte,624.38,simulado_calibrado
2024-03-01,Porto Velho,RO,Norte,621.82,simulado_calibrado
2024-04-01,Porto Velho,RO,Norte,615.92,simulado_calibrado
2024-05-01,Porto Velho,RO,Norte,614.0,simulado_calibrado
2024-06-01,Porto Velho,RO,Norte,634.66,simulado_calibrado
2024-07-01,Porto Velho,RO,Norte,639.25,simulado_calibrado
2024-08-01,Porto Velho,RO,Norte,637.38,simulado_calibrado
2024-09-01,Porto Velho,RO,Norte,652.44,simulado_calibrado
2024-10-01,Porto Velho,RO,Norte,643.91,simulado_calibrado
2024-11-01,Porto Velho,RO,Norte,646.64,simulado_calibrado
2024-12-01,Porto Velho,RO,Norte,649.88,simulado_calibrado
2025-01-01,Porto Velho,RO,Norte,664.7,simulado_calibrado
2025-02-01,Porto Velho,RO,Norte,669.47,simulado_calibrado
2025-03-01,Porto Velho,RO,Norte,655.34,simulado_calibrado
2025-04-01,Porto Velho,RO,Norte,665.97,real_dieese
2025-05-01,Porto Velho,RO,Norte,646.74,real_dieese
2025-06-01,Porto Velho,RO,Norte,635.83,real_dieese
2025-07-01,Porto Velho,RO,Norte,636.69,real_dieese
2025-08-01,Porto Velho,RO,Norte,631.28,real_dieese
2025-09-01,Porto Velho,RO,Norte,621.09,real_dieese
2025-10-01,Porto Velho,RO,Norte,618.86,real_dieese
2025-11-01,Porto Velho,RO,Norte,614.13,real_dieese
2025-12-01,Porto Velho,RO,Norte,592.01,real_dieese
2026-01-01,Porto Velho,RO,Norte,601.01,real_dieese
2026-02-01,Porto Velho,RO,Norte,601.69,real_dieese
2026-03-01,Porto Velho,RO,Norte,623.42,real_dieese
2020-01-01,Recife,PE,Nordeste,395.93,real_dieese
2020-02-01,Recife,PE,Nordeste,420.27,real_dieese
2020-03-01,Recife,PE,Nordeste,433.28,real_dieese
2020-04-01,Recife,PE,Nordeste,461.26,real_dieese
2020-05-01,Recife,PE,Nordeste,451.45,real_dieese
2020-06-01,Recife,PE,Nordeste,435.3,real_dieese
2020-07-01,Recife,PE,Nordeste,436.1,real_dieese
2020-08-01,Recife,PE,Nordeste,439.19,real_dieese
2020-09-01,Recife,PE,Nordeste,464.31,real_dieese
2020-10-01,Recife,PE,Nordeste,469.05,real_dieese
2020-11-01,Recife,PE,Nordeste,462.98,real_dieese
2020-12-01,Recife,PE,Nordeste,469.39,real_dieese
2021-01-01,Recife,PE,Nordeste,474.22,real_dieese
2021-02-01,Recife,PE,Nordeste,469.71,real_dieese
2021-03-01,Recife,PE,Nordeste,461.33,real_dieese
2021-04-01,Recife,PE,Nordeste,471.52,real_dieese
2021-05-01,Recife,PE,Nordeste,480.8,real_dieese
2021-06-01,Recife,PE,Nordeste,483.92,real_dieese
2021-07-01,Recife,PE,Nordeste,487.6,real_dieese
2021-08-01,Recife,PE,Nordeste,491.46,real_dieese
2021-09-01,Recife,PE,Nordeste,489.4,real_dieese
2021-10-01,Recife,PE,Nordeste,485.26,real_dieese
2021-11-01,Recife,PE,Nordeste,524.73,real_dieese
2021-12-01,Recife,PE,Nordeste,532.37,real_dieese
2022-01-01,Recife,PE,Nordeste,543.1,real_dieese
2022-02-01,Recife,PE,Nordeste,549.2,real_dieese
2022-03-01,Recife,PE,Nordeste,561.57,real_dieese
2022-04-01,Recife,PE,Nordeste,582.74,real_dieese
2022-05-01,Recife,PE,Nordeste,595.89,real_dieese
2022-06-01,Recife,PE,Nordeste,612.34,real_dieese
2022-07-01,Recife,PE,Nordeste,616.63,real_dieese
2022-08-01,Recife,PE,Nordeste,598.14,real_dieese
2022-09-01,Recife,PE,Nordeste,580.01,real_dieese
2022-10-01,Recife,PE,Nordeste,558.4,real_dieese
2022-11-01,Recife,PE,Nordeste,551.3,real_dieese
2022-12-01,Recife,PE,Nordeste,565.09,real_dieese
2023-01-01,Recife,PE,Nordeste,608.1,real_dieese
2023-02-01,Recife,PE,Nordeste,606.93,real_dieese
2023-03-01,Recife,PE,Nordeste,578.73,real_dieese
2023-04-01,Recife,PE,Nordeste,582.26,real_dieese
2023-05-01,Recife,PE,Nordeste,587.13,real_dieese
2023-06-01,Recife,PE,Nordeste,621.14,real_dieese
2023-07-01,Recife,PE,Nordeste,592.71,real_dieese
2023-08-01,Recife,PE,Nordeste,580.72,real_dieese
2023-09-01,Recife,PE,Nordeste,570.2,real_dieese
2023-10-01,Recife,PE,Nordeste,557.1,real_dieese
2023-11-01,Recife,PE,Nordeste,551.04,real_dieese
2023-12-01,Recife,PE,Nordeste,538.08,real_dieese
2024-01-01,Recife,PE,Nordeste,550.51,real_dieese
2024-02-01,Recife,PE,Nordeste,559.68,real_dieese
2024-03-01,Recife,PE,Nordeste,592.19,real_dieese
2024-04-01,Recife,PE,Nordeste,617.28,real_dieese
2024-05-01,Recife,PE,Nordeste,618.47,real_dieese
2024-06-01,Recife,PE,Nordeste,582.9,real_dieese
2024-07-01,Recife,PE,Nordeste,548.43,real_dieese
2024-08-01,Recife,PE,Nordeste,533.12,real_dieese
2024-09-01,Recife,PE,Nordeste,535.32,real_dieese
2024-10-01,Recife,PE,Nordeste,548.19,real_dieese
2024-11-01,Recife,PE,Nordeste,578.16,real_dieese
2024-12-01,Recife,PE,Nordeste,588.35,real_dieese
2025-01-01,Recife,PE,Nordeste,598.72,real_dieese
2025-02-01,Recife,PE,Nordeste,625.33,real_dieese
2025-03-01,Recife,PE,Nordeste,627.14,real_dieese
2025-04-01,Recife,PE,Nordeste,652.71,real_dieese
2025-05-01,Recife,PE,Nordeste,636.0,real_dieese
2025-06-01,Recife,PE,Nordeste,637.62,real_dieese
2025-07-01,Recife,PE,Nordeste,655.46,real_dieese
2025-08-01,Recife,PE,Nordeste,629.14,real_dieese
2025-09-01,Recife,PE,Nordeste,615.95,real_dieese
2025-10-01,Recife,PE,Nordeste,608.03,real_dieese
2025-11-01,Recife,PE,Nordeste,598.73,real_dieese
2025-12-01,Recife,PE,Nordeste,596.1,real_dieese
2026-01-01,Recife,PE,Nordeste,600.09,real_dieese
2026-02-01,Recife,PE,Nordeste,611.98,real_dieese
2026-03-01,Recife,PE,Nordeste,654.62,real_dieese
2020-01-01,Rio Branco,AC,Norte,528.06,simulado_calibrado
2020-02-01,Rio Branco,AC,Norte,541.09,simulado_calibrado
2020-03-01,Rio Branco,AC,Norte,523.24,simulado_calibrado
2020-04-01,Rio Branco,AC,Norte,513.92,simulado_calibrado
2020-05-01,Rio Branco,AC,Norte,520.69,simulado_calibrado
2020-06-01,Rio Branco,AC,Norte,529.21,simulado_calibrado
2020-07-01,Rio Branco,AC,Norte,530.92,simulado_calibrado
2020-08-01,Rio Branco,AC,Norte,580.11,simulado_calibrado
2020-09-01,Rio Branco,AC,Norte,583.28,simulado_calibrado
2020-10-01,Rio Branco,AC,Norte,579.31,simulado_calibrado
2020-11-01,Rio Branco,AC,Norte,581.56,simulado_calibrado
2020-12-01,Rio Branco,AC,Norte,585.55,simulado_calibrado
2021-01-01,Rio Branco,AC,Norte,545.17,simulado_calibrado
2021-02-01,Rio Branco,AC,Norte,551.47,simulado_calibrado
2021-03-01,Rio Branco,AC,Norte,557.25,simulado_calibrado
2021-04-01,Rio Branco,AC,Norte,552.69,simulado_calibrado
2021-05-01,Rio Branco,AC,Norte,545.54,simulado_calibrado
2021-06-01,Rio Branco,AC,Norte,560.36,simulado_calibrado
2021-07-01,Rio Branco,AC,Norte,561.4,simulado_calibrado
2021-08-01,Rio Branco,AC,Norte,577.62,simulado_calibrado
2021-09-01,Rio Branco,AC,Norte,570.22,simulado_calibrado
2021-10-01,Rio Branco,AC,Norte,566.39,simulado_calibrado
2021-11-01,Rio Branco,AC,Norte,564.66,simulado_calibrado
2021-12-01,Rio Branco,AC,Norte,563.83,simulado_calibrado
2022-01-01,Rio Branco,AC,Norte,586.8,simulado_calibrado
2022-02-01,Rio Branco,AC,Norte,584.49,simulado_calibrado
2022-03-01,Rio Branco,AC,Norte,572.08,simulado_calibrado
2022-04-01,Rio Branco,AC,Norte,569.7,simulado_calibrado
2022-05-01,Rio Branco,AC,Norte,569.97,simulado_calibrado
2022-06-01,Rio Branco,AC,Norte,595.06,simulado_calibrado
2022-07-01,Rio Branco,AC,Norte,593.53,simulado_calibrado
2022-08-01,Rio Branco,AC,Norte,591.59,simulado_calibrado
2022-09-01,Rio Branco,AC,Norte,601.54,simulado_calibrado
2022-10-01,Rio Branco,AC,Norte,597.06,simulado_calibrado
2022-11-01,Rio Branco,AC,Norte,594.91,simulado_calibrado
2022-12-01,Rio Branco,AC,Norte,609.38,simulado_calibrado
2023-01-01,Rio Branco,AC,Norte,619.1,simulado_calibrado
2023-02-01,Rio Branco,AC,Norte,613.85,simulado_calibrado
2023-03-01,Rio Branco,AC,Norte,608.53,simulado_calibrado
2023-04-01,Rio Branco,AC,Norte,598.51,simulado_calibrado
2023-05-01,Rio Branco,AC,Norte,598.54,simulado_calibrado
2023-06-01,Rio Branco,AC,Norte,621.92,simulado_calibrado
2023-07-01,Rio Branco,AC,Norte,629.47,simulado_calibrado
2023-08-01,Rio Branco,AC,Norte,615.57,simulado_calibrado
2023-09-01,Rio Branco,AC,Norte,628.02,simulado_calibrado
2023-10-01,Rio Branco,AC,Norte,624.62,simulado_calibrado
2023-11-01,Rio Branco,AC,Norte,628.11,simulado_calibrado
2023-12-01,Rio Branco,AC,Norte,630.26,simulado_calibrado
2024-01-01,Rio Branco,AC,Norte,644.32,simulado_calibrado
2024-02-01,Rio Branco,AC,Norte,651.64,simulado_calibrado
2024-03-01,Rio Branco,AC,Norte,637.19,simulado_calibrado
2024-04-01,Rio Branco,AC,Norte,635.77,simulado_calibrado
2024-05-01,Rio Branco,AC,Norte,636.86,simulado_calibrado
2024-06-01,Rio Branco,AC,Norte,648.37,simulado_calibrado
2024-07-01,Rio Branco,AC,Norte,647.8,simulado_calibrado
2024-08-01,Rio Branco,AC,Norte,652.23,simulado_calibrado
2024-09-01,Rio Branco,AC,Norte,661.67,simulado_calibrado
2024-10-01,Rio Branco,AC,Norte,663.2,simulado_calibrado
2024-11-01,Rio Branco,AC,Norte,658.62,simulado_calibrado
2024-12-01,Rio Branco,AC,Norte,666.83,simulado_calibrado
2025-01-01,Rio Branco,AC,Norte,686.31,simulado_calibrado
2025-02-01,Rio Branco,AC,Norte,677.11,simulado_calibrado
2025-03-01,Rio Branco,AC,Norte,677.59,simulado_calibrado
2025-04-01,Rio Branco,AC,Norte,677.75,real_dieese
2025-05-01,Rio Branco,AC,Norte,654.63,real_dieese
2025-06-01,Rio Branco,AC,Norte,640.39,real_dieese
2025-07-01,Rio Branco,AC,Norte,641.17,real_dieese
2025-08-01,Rio Branco,AC,Norte,641.27,real_dieese
2025-09-01,Rio Branco,AC,Norte,620.99,real_dieese
2025-10-01,Rio Branco,AC,Norte,631.08,real_dieese
2025-11-01,Rio Branco,AC,Norte,635.91,real_dieese
2025-12-01,Rio Branco,AC,Norte,626.11,real_dieese
2026-01-01,Rio Branco,AC,Norte,631.2,real_dieese
2026-02-01,Rio Branco,AC,Norte,631.83,real_dieese
2026-03-01,Rio Branco,AC,Norte,641.15,real_dieese
2020-01-01,Rio de Janeiro,RJ,Sudeste,507.13,real_dieese
2020-02-01,Rio de Janeiro,RJ,Sudeste,505.55,real_dieese
2020-03-01,Rio de Janeiro,RJ,Sudeste,533.65,real_dieese
2020-04-01,Rio de Janeiro,RJ,Sudeste,544.34,real_dieese
2020-05-01,Rio de Janeiro,RJ,Sudeste,558.81,real_dieese
2020-06-01,Rio de Janeiro,RJ,Sudeste,512.84,real_dieese
2020-07-01,Rio de Janeiro,RJ,Sudeste,505.72,real_dieese
2020-08-01,Rio de Janeiro,RJ,Sudeste,529.76,real_dieese
2020-09-01,Rio de Janeiro,RJ,Sudeste,563.75,real_dieese
2020-10-01,Rio de Janeiro,RJ,Sudeste,592.25,real_dieese
2020-11-01,Rio de Janeiro,RJ,Sudeste,629.63,real_dieese
2020-12-01,Rio de Janeiro,RJ,Sudeste,621.09,real_dieese
2021-01-01,Rio de Janeiro,RJ,Sudeste,644.0,real_dieese
2021-02-01,Rio de Janeiro,RJ,Sudeste,629.82,real_dieese
2021-03-01,Rio de Janeiro,RJ,Sudeste,612.56,real_dieese
2021-04-01,Rio de Janeiro,RJ,Sudeste,622.04,real_dieese
2021-05-01,Rio de Janeiro,RJ,Sudeste,622.76,real_dieese
2021-06-01,Rio de Janeiro,RJ,Sudeste,619.24,real_dieese
2021-07-01,Rio de Janeiro,RJ,Sudeste,621.34,real_dieese
2021-08-01,Rio de Janeiro,RJ,Sudeste,634.18,real_dieese
2021-09-01,Rio de Janeiro,RJ,Sudeste,643.06,real_dieese
2021-10-01,Rio de Janeiro,RJ,Sudeste,673.85,real_dieese
2021-11-01,Rio de Janeiro,RJ,Sudeste,665.6,real_dieese
2021-12-01,Rio de Janeiro,RJ,Sudeste,666.26,real_dieese
2022-01-01,Rio de Janeiro,RJ,Sudeste,692.83,real_dieese
2022-02-01,Rio de Janeiro,RJ,Sudeste,697.37,real_dieese
2022-03-01,Rio de Janeiro,RJ,Sudeste,750.71,real_dieese
2022-04-01,Rio de Janeiro,RJ,Sudeste,768.42,real_dieese
2022-05-01,Rio de Janeiro,RJ,Sudeste,723.55,real_dieese
2022-06-01,Rio de Janeiro,RJ,Sudeste,733.14,real_dieese
2022-07-01,Rio de Janeiro,RJ,Sudeste,723.75,real_dieese
2022-08-01,Rio de Janeiro,RJ,Sudeste,717.82,real_dieese
2022-09-01,Rio de Janeiro,RJ,Sudeste,714.14,real_dieese
2022-10-01,Rio de Janeiro,RJ,Sudeste,736.28,real_dieese
2022-11-01,Rio de Janeiro,RJ,Sudeste,749.25,real_dieese
2022-12-01,Rio de Janeiro,RJ,Sudeste,752.74,real_dieese
2023-01-01,Rio de Janeiro,RJ,Sudeste,770.19,real_dieese
2023-02-01,Rio de Janeiro,RJ,Sudeste,745.96,real_dieese
2023-03-01,Rio de Janeiro,RJ,Sudeste,735.62,real_dieese
2023-04-01,Rio de Janeiro,RJ,Sudeste,750.77,real_dieese
2023-05-01,Rio de Janeiro,RJ,Sudeste,749.76,real_dieese
2023-06-01,Rio de Janeiro,RJ,Sudeste,741.0,real_dieese
2023-07-01,Rio de Janeiro,RJ,Sudeste,738.12,real_dieese
2023-08-01,Rio de Janeiro,RJ,Sudeste,722.78,real_dieese
2023-09-01,Rio de Janeiro,RJ,Sudeste,719.92,real_dieese
2023-10-01,Rio de Janeiro,RJ,Sudeste,721.17,real_dieese
2023-11-01,Rio de Janeiro,RJ,Sudeste,728.27,real_dieese
2023-12-01,Rio de Janeiro,RJ,Sudeste,738.61,real_dieese
2024-01-01,Rio de Janeiro,RJ,Sudeste,791.77,real_dieese
2024-02-01,Rio de Janeiro,RJ,Sudeste,832.8,real_dieese
2024-03-01,Rio de Janeiro,RJ,Sudeste,812.25,real_dieese
2024-04-01,Rio de Janeiro,RJ,Sudeste,801.15,real_dieese
2024-05-01,Rio de Janeiro,RJ,Sudeste,796.67,real_dieese
2024-06-01,Rio de Janeiro,RJ,Sudeste,814.38,real_dieese
2024-07-01,Rio de Janeiro,RJ,Sudeste,757.64,real_dieese
2024-08-01,Rio de Janeiro,RJ,Sudeste,745.64,real_dieese
2024-09-01,Rio de Janeiro,RJ,Sudeste,757.3,real_dieese
2024-10-01,Rio de Janeiro,RJ,Sudeste,773.7,real_dieese
2024-11-01,Rio de Janeiro,RJ,Sudeste,777.66,real_dieese
2024-12-01,Rio de Janeiro,RJ,Sudeste,779.84,real_dieese
2025-01-01,Rio de Janeiro,RJ,Sudeste,802.88,real_dieese
2025-02-01,Rio de Janeiro,RJ,Sudeste,814.9,real_dieese
2025-03-01,Rio de Janeiro,RJ,Sudeste,835.5,real_dieese
2025-04-01,Rio de Janeiro,RJ,Sudeste,849.7,real_dieese
2025-05-01,Rio de Janeiro,RJ,Sudeste,847.99,real_dieese
2025-06-01,Rio de Janeiro,RJ,Sudeste,843.27,real_dieese
2025-07-01,Rio de Janeiro,RJ,Sudeste,823.59,real_dieese
2025-08-01,Rio de Janeiro,RJ,Sudeste,801.34,real_dieese
2025-09-01,Rio de Janeiro,RJ,Sudeste,799.22,real_dieese
2025-10-01,Rio de Janeiro,RJ,Sudeste,801.37,real_dieese
2025-11-01,Rio de Janeiro,RJ,Sudeste,783.96,real_dieese
2025-12-01,Rio de Janeiro,RJ,Sudeste,792.06,real_dieese
2026-01-01,Rio de Janeiro,RJ,Sudeste,817.6,real_dieese
2026-02-01,Rio de Janeiro,RJ,Sudeste,826.98,real_dieese
2026-03-01,Rio de Janeiro,RJ,Sudeste,867.97,real_dieese
2020-01-01,Salvador,BA,Nordeste,376.49,real_dieese
2020-02-01,Salvador,BA,Nordeste,395.49,real_dieese
2020-03-01,Salvador,BA,Nordeste,408.06,real_dieese
2020-04-01,Salvador,BA,Nordeste,425.12,real_dieese
2020-05-01,Salvador,BA,Nordeste,410.33,real_dieese
2020-06-01,Salvador,BA,Nordeste,419.18,real_dieese
2020-07-01,Salvador,BA,Nordeste,415.22,real_dieese
2020-08-01,Salvador,BA,Nordeste,418.72,real_dieese
2020-09-01,Salvador,BA,Nordeste,459.33,real_dieese
2020-10-01,Salvador,BA,Nordeste,454.5,real_dieese
2020-11-01,Salvador,BA,Nordeste,488.1,real_dieese
2020-12-01,Salvador,BA,Nordeste,479.08,real_dieese
2021-01-01,Salvador,BA,Nordeste,488.94,real_dieese
2021-02-01,Salvador,BA,Nordeste,479.19,real_dieese
2021-03-01,Salvador,BA,Nordeste,461.28,real_dieese
2021-04-01,Salvador,BA,Nordeste,457.56,real_dieese
2021-05-01,Salvador,BA,Nordeste,470.14,real_dieese
2021-06-01,Salvador,BA,Nordeste,467.3,real_dieese
2021-07-01,Salvador,BA,Nordeste,482.58,real_dieese
2021-08-01,Salvador,BA,Nordeste,485.44,real_dieese
2021-09-01,Salvador,BA,Nordeste,478.86,real_dieese
2021-10-01,Salvador,BA,Nordeste,487.59,real_dieese
2021-11-01,Salvador,BA,Nordeste,505.94,real_dieese
2021-12-01,Salvador,BA,Nordeste,518.21,real_dieese
2022-01-01,Salvador,BA,Nordeste,540.01,real_dieese
2022-02-01,Salvador,BA,Nordeste,552.3,real_dieese
2022-03-01,Salvador,BA,Nordeste,560.39,real_dieese
2022-04-01,Salvador,BA,Nordeste,575.84,real_dieese
2022-05-01,Salvador,BA,Nordeste,578.88,real_dieese
2022-06-01,Salvador,BA,Nordeste,580.82,real_dieese
2022-07-01,Salvador,BA,Nordeste,586.54,real_dieese
2022-08-01,Salvador,BA,Nordeste,576.93,real_dieese
2022-09-01,Salvador,BA,Nordeste,560.31,real_dieese
2022-10-01,Salvador,BA,Nordeste,562.59,real_dieese
2022-11-01,Salvador,BA,Nordeste,550.67,real_dieese
2022-12-01,Salvador,BA,Nordeste,570.7,real_dieese
2023-01-01,Salvador,BA,Nordeste,594.83,real_dieese
2023-02-01,Salvador,BA,Nordeste,596.88,real_dieese
2023-03-01,Salvador,BA,Nordeste,591.4,real_dieese
2023-04-01,Salvador,BA,Nordeste,585.99,real_dieese
2023-05-01,Salvador,BA,Nordeste,594.32,real_dieese
2023-06-01,Salvador,BA,Nordeste,595.84,real_dieese
2023-07-01,Salvador,BA,Nordeste,596.04,real_dieese
2023-08-01,Salvador,BA,Nordeste,575.81,real_dieese
2023-09-01,Salvador,BA,Nordeste,571.01,real_dieese
2023-10-01,Salvador,BA,Nordeste,563.1,real_dieese
2023-11-01,Salvador,BA,Nordeste,550.86,real_dieese
2023-12-01,Salvador,BA,Nordeste,560.81,real_dieese
2024-01-01,Salvador,BA,Nordeste,593.26,real_dieese
2024-02-01,Salvador,BA,Nordeste,604.3,real_dieese
2024-03-01,Salvador,BA,Nordeste,620.13,real_dieese
2024-04-01,Salvador,BA,Nordeste,640.12,real_dieese
2024-05-01,Salvador,BA,Nordeste,623.05,real_dieese
